HHID,Home,MemID,EpisodeID,OrigLoc,DestLoc,LeaveTime,TravelTime,BeginTime,EndTime,ActivityType,Mode,With,Charging
220554,5691,0,1,5691,5691,05:43+0,17,06:00+0,16:43+0,Work,Walking or Biking,Missing,NoCharging
220554,5691,0,2,5691,5691,16:43+0,5,16:48+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
220555,5691,0,0,5691,5691,03:00+0,0,03:00+0,06:25+0,Home,Missing,Missing,NoCharging
220555,5691,0,1,5691,3512,06:25+0,62,07:27+0,15:29+0,Work,Car,Missing,NoCharging
220555,5691,0,2,3512,5691,15:29+0,62,16:31+0,03:00+1,Home,Car,Missing,PrivateCharging
220556,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:54+0,Home,Missing,Missing,NoCharging
220556,5691,0,1,5691,5705,07:54+0,23,08:17+0,16:59+0,Work,Car as Passenger,Missing,PublicCharging
220556,5691,0,2,5705,5691,16:59+0,23,17:22+0,03:00+1,Home,Car as Passenger,Missing,NoCharging
220557,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:19+0,Home,Missing,Missing,PrivateCharging
220557,5691,0,1,5691,5692,07:19+0,4,07:23+0,15:50+0,Work,Car,Missing,NoCharging
220557,5691,0,2,5692,5691,15:50+0,4,15:54+0,03:00+1,Home,Car,Missing,PrivateCharging
220558,5694,0,0,5694,5694,03:00+0,0,03:00+0,09:00+0,Home,Missing,Missing,PrivateCharging
220558,5694,0,1,5694,5694,09:00+0,8,09:08+0,14:27+0,Work,Car,Missing,NoCharging
220558,5694,0,2,5694,5694,14:46+0,8,14:54+0,17:46+0,Work,Car,Missing,NoCharging
220558,5694,0,3,5694,5694,17:46+0,5,17:51+0,03:00+1,Home,Car,Missing,PrivateCharging
220553,5691,0,0,5691,5691,03:00+0,0,03:00+0,06:23+0,Home,Missing,Missing,PrivateCharging
220553,5691,0,1,5691,5691,06:23+0,5,06:28+0,16:01+0,Work,Car,Missing,NoCharging
220553,5691,0,2,5691,5691,16:08+0,9,16:17+0,16:35+0,Leisure,Car,Missing,SemiPublicCharging
220553,5691,0,3,5691,5691,16:35+0,7,16:42+0,03:00+1,Home,Car,Missing,NoCharging
220560,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:30+0,Home,Missing,Missing,PrivateCharging
220560,5691,0,1,5691,5612,07:30+0,12,07:42+0,15:40+0,Work,Car,Missing,NoCharging
220560,5691,0,2,5612,5691,15:40+0,12,15:52+0,03:00+1,Home,Car,Missing,PrivateCharging
220559,5691,0,0,5691,5691,03:00+0,0,03:00+0,08:00+0,Home,Missing,Missing,PrivateCharging
220559,5691,0,1,5691,5691,08:00+0,11,08:11+0,13:07+0,Work,Walking or Biking,Missing,NoCharging
220559,5691,0,2,5691,5691,13:07+0,17,13:24+0,15:50+0,Home,Walking or Biking,Missing,NoCharging
220559,5691,0,3,5691,5691,15:51+0,19,16:10+0,16:44+0,Touring,Walking or Biking,Missing,NoCharging
220559,5691,0,4,5691,5691,16:44+0,18,17:02+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
221332,5691,0,0,5691,5691,03:00+0,0,03:00+0,08:08+0,Home,Missing,Missing,PrivateCharging
221332,5691,0,1,5691,5691,08:08+0,5,08:13+0,17:22+0,Work,Walking or Biking,Missing,NoCharging
221332,5691,0,2,5691,5691,17:23+0,23,17:46+0,17:51+0,Business,Walking or Biking,Missing,NoCharging
221332,5691,0,3,5691,5691,17:51+0,24,18:15+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
221332,5691,1,0,5691,5691,03:00+0,0,03:00+0,17:25+0,Home,Missing,Missing,NoCharging
221332,5691,1,1,5691,5691,17:25+0,15,17:40+0,17:51+0,Groceries,Walking or Biking,Missing,NoCharging
221332,5691,1,2,5691,5691,17:51+0,26,18:17+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
221329,5694,0,0,5694,5694,03:00+0,0,03:00+0,08:39+0,Home,Missing,Missing,NoCharging
221329,5694,0,1,5694,5692,08:39+0,7,08:46+0,10:22+0,Work,Car,Missing,SemiPublicCharging
221329,5694,0,2,5692,5694,10:22+0,7,10:29+0,11:28+0,Home,Car,Missing,PrivateCharging
221329,5694,0,3,5694,2805,11:28+0,76,12:44+0,13:32+0,Services,Car,Missing,NoCharging
221329,5694,0,4,2805,5694,13:32+0,76,14:48+0,03:00+1,Home,Car,Missing,NoCharging
221329,5694,1,0,5694,5694,03:00+0,0,03:00+0,08:06+0,Home,Missing,Missing,NoCharging
221329,5694,1,1,5694,5652,08:06+0,17,08:23+0,16:50+0,Work,Car,Missing,PublicCharging
221329,5694,1,2,5652,5694,16:50+0,17,17:07+0,03:00+1,Home,Car,Missing,PrivateCharging
221327,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:56+0,Home,Missing,Missing,PrivateCharging
221327,5691,0,1,5691,5691,07:56+0,7,08:03+0,11:06+0,Work,Car,Missing,NoCharging
221327,5691,0,2,5691,5691,11:06+0,6,11:12+0,14:57+0,Home,Car,Missing,PrivateCharging
221327,5691,0,3,5691,6002,14:57+0,32,15:29+0,19:51+0,Leisure,Car as Passenger,Missing,PublicCharging
221327,5691,0,4,6002,5691,19:51+0,32,20:23+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
221327,5691,1,0,5691,5691,03:00+0,0,03:00+0,11:34+0,Home,Missing,Missing,PrivateCharging
221327,5691,1,1,5691,5692,11:34+0,14,11:48+0,15:28+0,Social,Walking or Biking,Missing,NoCharging
221327,5691,1,2,5692,5691,15:28+0,14,15:42+0,16:44+0,Home,Walking or Biking,Missing,NoCharging
221327,5691,1,3,5691,5692,16:44+0,14,16:58+0,18:35+0,Services,Walking or Biking,Missing,NoCharging
221327,5691,1,4,5692,5691,18:35+0,14,18:49+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
221340,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:52+0,Home,Missing,Missing,PrivateCharging
221340,5691,0,1,5691,5612,07:52+0,12,08:04+0,16:04+0,Work,Car,Missing,SemiPublicCharging
221340,5691,0,2,5612,5612,16:16+0,6,16:22+0,16:42+0,Groceries,Car,Missing,PublicCharging
221340,5691,0,3,5612,5691,16:42+0,12,16:54+0,03:00+1,Home,Car,Missing,FastCharging
221340,5691,1,0,5691,5691,03:00+0,0,03:00+0,12:03+0,Home,Missing,Missing,NoCharging
221340,5691,1,1,5691,5692,12:03+0,4,12:07+0,15:28+0,Social,Car as Passenger,Missing,NoCharging
221340,5691,1,2,5692,5691,15:28+0,4,15:32+0,17:23+0,Home,Car as Passenger,Missing,PrivateCharging
221340,5691,1,3,5691,5692,17:23+0,4,17:27+0,17:47+0,Groceries,Car,Missing,PublicCharging
221340,5691,1,4,5692,5692,17:53+0,7,18:00+0,21:17+0,Social,Car,Missing,PublicCharging
221340,5691,1,5,5692,5691,21:17+0,4,21:21+0,03:00+1,Home,Car,Missing,PrivateCharging
222005,5694,0,0,5694,5694,03:00+0,0,03:00+0,05:57+0,Home,Missing,Missing,PrivateCharging
222005,5694,0,1,5694,5664,05:57+0,52,06:49+0,16:19+0,Work,Public Transport,Missing,NoCharging
222005,5694,0,2,5664,5664,16:19+0,11,16:30+0,16:35+0,Business,Public Transport,Missing,NoCharging
222005,5694,0,3,5664,5694,16:35+0,52,17:27+0,03:00+1,Home,Public Transport,Missing,NoCharging
222005,5694,1,0,5694,5694,03:00+0,0,03:00+0,08:34+0,Home,Missing,Missing,NoCharging
222005,5694,1,1,5694,5692,08:34+0,7,08:41+0,14:27+0,Work,Car,Missing,NoCharging
222005,5694,1,2,5692,5692,14:38+0,9,14:47+0,15:27+0,Services,Car,Missing,PublicCharging
222005,5694,1,3,5692,5694,15:27+0,7,15:34+0,03:00+1,Home,Car,Missing,NoCharging
222242,5691,0,0,5691,5691,03:00+0,0,03:00+0,03:59+0,Home,Missing,Missing,PrivateCharging
222242,5691,0,1,5691,9281,03:59+0,157,06:36+0,09:47+0,Work,Car,Missing,NoCharging
222242,5691,0,2,9281,9723,11:32+0,32,12:04+0,13:56+0,Business,Car,Missing,PublicCharging
222242,5691,0,3,9723,5691,13:56+0,158,16:34+0,03:00+1,Home,Car,Missing,PrivateCharging
222242,5691,1,0,5691,5691,03:00+0,0,03:00+0,12:02+0,Home,Missing,Missing,PrivateCharging
222242,5691,1,1,5691,5469,12:02+0,19,12:21+0,13:53+0,Services,Car as Passenger,Missing,PublicCharging
222242,5691,1,2,5469,5691,13:53+0,19,14:12+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
222254,5691,0,0,5691,5691,03:00+0,0,03:00+0,08:31+0,Home,Missing,Missing,PrivateCharging
222254,5691,0,1,5691,5692,08:31+0,4,08:35+0,15:03+0,Work,Car,Missing,NoCharging
222254,5691,0,2,5692,5691,15:03+0,4,15:07+0,03:00+1,Home,Car,Missing,NoCharging
222254,5691,1,0,5691,5691,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
222239,5691,0,0,5691,5691,03:00+0,0,03:00+0,14:15+0,Home,Missing,Missing,PrivateCharging
222239,5691,0,1,5691,5737,14:15+0,10,14:25+0,15:21+0,Services,Car,Missing,NoCharging
222239,5691,0,2,5737,5491,15:35+0,15,15:50+0,15:55+0,Leisure,Car,Missing,PublicCharging
222239,5691,0,3,5491,5491,15:55+0,5,16:00+0,16:13+0,Services,Car,Missing,NoCharging
222239,5691,0,4,5491,5691,16:14+0,7,16:21+0,17:24+0,Home,Car,Missing,NoCharging
222239,5691,0,5,5691,5491,17:24+0,36,18:00+0,22:41+0,Leisure,Walking or Biking,Missing,NoCharging
222239,5691,0,6,5491,5691,22:41+0,36,23:17+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
222239,5691,1,0,5691,5691,03:00+0,0,03:00+0,15:09+0,Home,Missing,Missing,PrivateCharging
222239,5691,1,1,5691,5694,15:09+0,3,15:12+0,15:30+0,Groceries,Car as Passenger,Missing,NoCharging
222239,5691,1,2,5694,5691,15:30+0,3,15:33+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
222247,5691,0,0,5691,5691,03:00+0,0,03:00+0,14:54+0,Home,Missing,Missing,PrivateCharging
222247,5691,0,1,5691,5691,14:54+0,28,15:22+0,15:30+0,Services,Walking or Biking,Missing,NoCharging
222247,5691,0,2,5691,5691,15:30+0,6,15:36+0,17:07+0,Home,Walking or Biking,Missing,NoCharging
222247,5691,0,3,5691,5701,17:07+0,21,17:28+0,19:52+0,Touring,Car,Missing,NoCharging
222247,5691,0,4,5701,5691,19:52+0,21,20:13+0,03:00+1,Home,Car,Missing,NoCharging
222247,5691,1,0,5691,5691,03:00+0,0,03:00+0,14:38+0,Home,Missing,Missing,PrivateCharging
222247,5691,1,1,5691,5691,14:38+0,8,14:46+0,17:52+0,Leisure,Car,Missing,NoCharging
222247,5691,1,2,5691,5692,17:52+0,4,17:56+0,18:12+0,Social,Car,Missing,NoCharging
222247,5691,1,3,5692,5691,18:12+0,4,18:16+0,03:00+1,Home,Car,Missing,NoCharging
222260,5691,0,0,5691,5691,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
222260,5691,1,0,5691,5691,03:00+0,0,03:00+0,11:19+0,Home,Missing,Missing,PrivateCharging
222260,5691,1,1,5691,5692,11:19+0,14,11:33+0,12:11+0,NonGroc,Walking or Biking,Missing,NoCharging
222260,5691,1,2,5692,5691,12:11+0,14,12:25+0,12:45+0,Groceries,Walking or Biking,Missing,NoCharging
222260,5691,1,3,5691,5691,12:45+0,16,13:01+0,16:07+0,Home,Walking or Biking,Missing,NoCharging
222260,5691,1,4,5691,5691,16:08+0,27,16:35+0,17:16+0,Groceries,Walking or Biking,Missing,NoCharging
222260,5691,1,5,5691,5691,17:16+0,11,17:27+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
222472,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:04+0,Home,Missing,Missing,NoCharging
222472,5691,0,1,5691,5691,07:04+0,8,07:12+0,10:59+0,Work,Car,Missing,NoCharging
222472,5691,0,2,5691,5691,10:59+0,8,11:07+0,03:00+1,Home,Car,Missing,NoCharging
222472,5691,1,0,5691,5691,03:00+0,0,03:00+0,12:11+0,Home,Missing,Missing,PrivateCharging
222472,5691,1,1,5691,5467,12:11+0,14,12:25+0,15:38+0,Touring,Car,Missing,NoCharging
222472,5691,1,2,5467,5691,15:38+0,14,15:52+0,03:00+1,Home,Car,Missing,NoCharging
222435,5691,0,0,5691,5691,03:00+0,0,03:00+0,15:36+0,Home,Missing,Missing,NoCharging
222435,5691,0,1,5691,6097,15:36+0,101,17:17+0,22:04+0,Social,Public Transport,Missing,NoCharging
222435,5691,0,2,6097,5691,22:04+0,101,23:45+0,03:00+1,Home,Public Transport,Missing,NoCharging
222435,5691,1,0,5691,5691,03:00+0,0,03:00+0,07:18+0,Home,Missing,Missing,NoCharging
222435,5691,1,1,5691,5692,07:18+0,4,07:22+0,09:38+0,Work,Car,Missing,NoCharging
222435,5691,1,2,5692,5691,09:38+0,4,09:42+0,10:59+0,Home,Car,Missing,NoCharging
222435,5691,1,3,5691,5692,10:59+0,14,11:13+0,13:35+0,Work,Walking or Biking,Missing,NoCharging
222435,5691,1,4,5692,5691,13:35+0,14,13:49+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
222439,5691,0,0,5691,5691,03:00+0,0,03:00+0,15:40+0,Home,Missing,Missing,NoCharging
222439,5691,0,1,5691,5691,15:40+0,7,15:47+0,16:13+0,Groceries,Walking or Biking,Missing,NoCharging
222439,5691,0,2,5691,5691,16:13+0,26,16:39+0,17:44+0,Home,Walking or Biking,Missing,NoCharging
222439,5691,0,3,5691,5692,17:44+0,14,17:58+0,19:50+0,Social,Walking or Biking,Missing,NoCharging
222439,5691,0,4,5692,5691,19:50+0,14,20:04+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
222439,5691,1,0,5691,5691,03:00+0,0,03:00+0,07:28+0,Home,Missing,Missing,PrivateCharging
222439,5691,1,1,5691,5691,07:28+0,6,07:34+0,15:37+0,Work,Car,Missing,SemiPublicCharging
222439,5691,1,2,5691,5691,15:37+0,7,15:44+0,03:00+1,Home,Car,Missing,PrivateCharging
222477,5691,0,0,5691,5691,03:00+0,0,03:00+0,17:03+0,Home,Missing,Missing,NoCharging
222477,5691,0,1,5691,5692,17:03+0,4,17:07+0,18:27+0,Groceries,Car,Missing,NoCharging
222477,5691,0,2,5692,5691,18:27+0,4,18:31+0,03:00+1,Home,Car,Missing,PrivateCharging
222477,5691,1,0,5691,5691,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
223632,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:52+0,Home,Missing,Missing,NoCharging
223632,5691,0,1,5691,5691,07:52+0,15,08:07+0,17:46+0,Work,Walking or Biking,Missing,NoCharging
223632,5691,0,2,5691,5691,17:46+0,9,17:55+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
223632,5691,1,0,5691,5691,03:00+0,0,03:00+0,10:15+0,Home,Missing,Missing,NoCharging
223632,5691,1,1,5691,5616,10:15+0,14,10:29+0,14:11+0,Work,Car,Missing,SemiPublicCharging
223632,5691,1,2,5616,5691,14:11+0,14,14:25+0,03:00+1,Home,Car,Missing,PrivateCharging
223633,5691,0,0,5691,5691,03:00+0,0,03:00+0,08:06+0,Home,Missing,Missing,PrivateCharging
223633,5691,0,1,5691,5611,08:06+0,13,08:19+0,17:26+0,Work,Car,Missing,SemiPublicCharging
223633,5691,0,2,5611,5691,17:26+0,13,17:39+0,03:00+1,Home,Car,Missing,NoCharging
223633,5691,1,0,5691,5691,03:00+0,0,03:00+0,06:45+0,Home,Missing,Missing,NoCharging
223633,5691,1,1,5691,5692,06:45+0,4,06:49+0,15:22+0,Work,Car,Missing,NoCharging
223633,5691,1,2,5692,5691,15:22+0,4,15:26+0,16:14+0,Home,Car,Missing,PrivateCharging
223633,5691,1,3,5691,5692,16:14+0,4,16:18+0,19:18+0,Leisure,Car,Missing,SemiPublicCharging
223633,5691,1,4,5692,5691,19:18+0,4,19:22+0,03:00+1,Home,Car,Missing,PrivateCharging
223626,5694,0,0,5694,5694,03:00+0,0,03:00+0,07:43+0,Home,Missing,Missing,PrivateCharging
223626,5694,0,1,5694,5694,07:43+0,19,08:02+0,16:55+0,Work,Walking or Biking,Missing,NoCharging
223626,5694,0,2,5694,5692,17:00+0,21,17:21+0,17:28+0,Leisure,Walking or Biking,Missing,NoCharging
223626,5694,0,3,5692,5694,17:28+0,21,17:49+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
223626,5694,1,0,5694,5694,03:00+0,0,03:00+0,14:47+0,Home,Missing,Missing,NoCharging
223626,5694,1,1,5694,5701,14:47+0,19,15:06+0,15:55+0,Groceries,Car,Missing,NoCharging
223626,5694,1,2,5701,5694,15:55+0,19,16:14+0,03:00+1,Home,Car,Missing,NoCharging
223717,5691,0,0,5691,5691,03:00+0,0,03:00+0,08:55+0,Home,Missing,Missing,NoCharging
223717,5691,0,1,5691,5691,08:55+0,8,09:03+0,15:34+0,Work,Car,Missing,SemiPublicCharging
223717,5691,0,2,5691,5691,15:34+0,8,15:42+0,03:00+1,Home,Car,Missing,PrivateCharging
223717,5691,1,0,5691,5691,03:00+0,0,03:00+0,10:07+0,Home,Missing,Missing,NoCharging
223717,5691,1,1,5691,5691,10:07+0,5,10:12+0,12:06+0,Work,Car,Missing,NoCharging
223717,5691,1,2,5691,5691,12:20+0,5,12:25+0,16:39+0,Work,Car,Missing,NoCharging
223717,5691,1,3,5691,5691,16:39+0,9,16:48+0,03:00+1,Home,Car,Missing,NoCharging
223715,5691,0,0,5691,5691,03:00+0,0,03:00+0,15:09+0,Home,Missing,Missing,PublicCharging
223715,5691,0,1,5691,5691,15:09+0,5,15:14+0,15:31+0,Groceries,Car,Missing,PublicCharging
223715,5691,0,2,5691,5554,15:59+0,26,16:25+0,17:17+0,Social,Car,Missing,NoCharging
223715,5691,0,3,5554,5554,17:32+0,8,17:40+0,18:21+0,Groceries,Car,Missing,NoCharging
223715,5691,0,4,5554,5691,18:21+0,26,18:47+0,03:00+1,Home,Car,Missing,PrivateCharging
223715,5691,1,0,5691,5691,03:00+0,0,03:00+0,11:15+0,Home,Missing,Missing,NoCharging
223715,5691,1,1,5691,5591,11:15+0,26,11:41+0,11:59+0,BringGet,Car as Passenger,Missing,PublicCharging
223715,5691,1,2,5591,5691,11:59+0,26,12:25+0,13:26+0,Home,Car as Passenger,Missing,NoCharging
223715,5691,1,3,5691,5691,13:26+0,27,13:53+0,13:58+0,BringGet,Walking or Biking,Missing,NoCharging
223715,5691,1,4,5691,5691,13:58+0,6,14:04+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
223860,5691,0,0,5691,5691,03:00+0,0,03:00+0,15:33+0,Home,Missing,Missing,NoCharging
223860,5691,0,1,5691,5691,15:33+0,6,15:39+0,16:14+0,Groceries,Walking or Biking,Missing,NoCharging
223860,5691,0,2,5691,5691,16:14+0,17,16:31+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
223860,5691,1,0,5691,5691,03:00+0,0,03:00+0,06:33+0,Home,Missing,Missing,PrivateCharging
223860,5691,1,1,5691,5692,06:33+0,14,06:47+0,17:10+0,Work,Walking or Biking,Missing,NoCharging
223860,5691,1,2,5692,5691,17:10+0,14,17:24+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
223793,5691,0,0,5691,5691,03:00+0,0,03:00+0,12:45+0,Home,Missing,Missing,PrivateCharging
223793,5691,0,1,5691,5691,12:45+0,9,12:54+0,15:34+0,Leisure,Car,Missing,NoCharging
223793,5691,0,2,5691,5691,15:34+0,6,15:40+0,03:00+1,Home,Car,Missing,NoCharging
223793,5691,1,0,5691,5691,03:00+0,0,03:00+0,09:02+0,Home,Missing,Missing,PrivateCharging
223793,5691,1,1,5691,5692,09:02+0,4,09:06+0,17:46+0,Work,Car,Missing,SemiPublicCharging
223793,5691,1,2,5692,5632,17:46+0,4,17:50+0,17:55+0,Business,Car,Missing,PublicCharging
223793,5691,1,3,5632,5691,17:55+0,8,18:03+0,03:00+1,Home,Car,Missing,PrivateCharging
223856,5691,0,0,5691,5691,03:00+0,0,03:00+0,05:47+0,Home,Missing,Missing,NoCharging
223856,5691,0,1,5691,7009,05:47+0,78,07:05+0,10:36+0,Work,Car,Missing,NoCharging
223856,5691,0,2,7009,7009,11:31+0,5,11:36+0,14:30+0,Work,Car,Missing,NoCharging
223856,5691,0,3,7009,7009,17:29+0,7,17:36+0,18:21+0,Touring,Car,Missing,PublicCharging
223856,5691,0,4,7009,5691,18:21+0,78,19:39+0,03:00+1,Home,Car,Missing,NoCharging
223856,5691,1,0,5691,5691,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,PrivateCharging
223861,5691,0,0,5691,5691,03:00+0,0,03:00+0,08:47+0,Home,Missing,Missing,PrivateCharging
223861,5691,0,1,5691,5691,08:47+0,6,08:53+0,12:42+0,Work,Car,Missing,NoCharging
223861,5691,0,2,5691,5691,12:42+0,6,12:48+0,03:00+1,Home,Car,Missing,PrivateCharging
223861,5691,1,0,5691,5691,03:00+0,0,03:00+0,03:00+1,Home,Missing,Missing,NoCharging
223863,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:59+0,Home,Missing,Missing,NoCharging
223863,5691,0,1,5691,5461,07:59+0,13,08:12+0,16:18+0,Work,Car,Missing,NoCharging
223863,5691,0,2,5461,5691,16:18+0,13,16:31+0,03:00+1,Home,Car,Missing,NoCharging
223863,5691,1,0,5691,5691,03:00+0,0,03:00+0,08:49+0,Home,Missing,Missing,NoCharging
223863,5691,1,1,5691,5692,08:49+0,4,08:53+0,15:32+0,Work,Car,Missing,PublicCharging
223863,5691,1,2,5692,5691,15:32+0,4,15:36+0,03:00+1,Home,Car,Missing,NoCharging
223870,5694,0,0,5694,5694,03:00+0,0,03:00+0,08:03+0,Home,Missing,Missing,NoCharging
223870,5694,0,1,5694,5694,08:03+0,8,08:11+0,09:41+0,Work,Car,Missing,NoCharging
223870,5694,0,2,5694,5694,09:41+0,8,09:49+0,13:51+0,Home,Car,Missing,NoCharging
223870,5694,0,3,5694,5694,13:51+0,18,14:09+0,14:32+0,NonGroc,Walking or Biking,Missing,NoCharging
223870,5694,0,4,5694,5694,14:32+0,14,14:46+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
223870,5694,1,0,5694,5694,03:00+0,0,03:00+0,08:22+0,Home,Missing,Missing,NoCharging
223870,5694,1,1,5694,5694,08:22+0,6,08:28+0,16:34+0,Work,Car,Missing,NoCharging
223870,5694,1,2,5694,5694,16:34+0,6,16:40+0,03:00+1,Home,Car,Missing,PrivateCharging
223875,5691,0,0,5691,5691,03:00+0,0,03:00+0,07:00+0,Home,Missing,Missing,NoCharging
223875,5691,0,1,5691,5461,07:00+0,13,07:13+0,16:33+0,Work,Car,Missing,FastCharging
223875,5691,0,2,5461,5691,16:33+0,13,16:46+0,03:00+1,Home,Car,Missing,NoCharging
223875,5691,1,0,5691,5691,03:00+0,0,03:00+0,09:00+0,Home,Missing,Missing,PrivateCharging
223875,5691,1,1,5691,5704,09:00+0,25,09:25+0,10:06+0,Work,Car,Missing,PublicCharging
223875,5691,1,2,5704,5691,10:06+0,25,10:31+0,13:01+0,Home,Car,Missing,NoCharging
223875,5691,1,3,5691,5757,13:01+0,38,13:39+0,14:05+0,Groceries,Car as Passenger,Missing,NoCharging
223875,5691,1,4,5757,5691,14:05+0,38,14:43+0,03:00+1,Home,Car as Passenger,Missing,PrivateCharging
223876,5692,0,0,5692,5692,03:00+0,0,03:00+0,08:19+0,Home,Missing,Missing,PrivateCharging
223876,5692,0,1,5692,5612,08:19+0,9,08:28+0,17:37+0,Work,Car,Missing,SemiPublicCharging
223876,5692,0,2,5612,5692,17:37+0,9,17:46+0,03:00+1,Home,Car,Missing,PrivateCharging
223876,5692,1,0,5692,5692,03:00+0,0,03:00+0,12:04+0,Home,Missing,Missing,PrivateCharging
223876,5692,1,1,5692,5616,12:04+0,43,12:47+0,13:24+0,Groceries,Walking or Biking,Missing,NoCharging
223876,5692,1,2,5616,5692,13:24+0,43,14:07+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
228003,5552,0,0,5552,5552,03:00+0,0,03:00+0,07:31+0,Home,Missing,Missing,PrivateCharging
228003,5552,0,1,5552,5554,07:31+0,2,07:33+0,16:17+0,Work,Car,Missing,NoCharging
228003,5552,0,2,5554,5552,16:17+0,2,16:19+0,03:00+1,Home,Car,Missing,NoCharging
228002,5552,0,0,5552,5552,03:00+0,0,03:00+0,09:17+0,Home,Missing,Missing,NoCharging
228002,5552,0,1,5552,5552,09:17+0,6,09:23+0,12:29+0,Work,Car,Missing,SemiPublicCharging
228002,5552,0,2,5552,5011,12:29+0,37,13:06+0,17:45+0,Work,Car,Missing,NoCharging
228002,5552,0,3,5011,5552,17:45+0,37,18:22+0,03:00+1,Home,Car,Missing,PrivateCharging
228005,5551,0,0,5551,5551,03:00+0,0,03:00+0,08:39+0,Home,Missing,Missing,PrivateCharging
228005,5551,0,1,5551,5641,08:39+0,17,08:56+0,17:31+0,Work,Car,Missing,NoCharging
228005,5551,0,2,5641,5551,17:31+0,17,17:48+0,03:00+1,Home,Car,Missing,PrivateCharging
228004,5552,0,0,5552,5552,03:00+0,0,03:00+0,08:00+0,Home,Missing,Missing,NoCharging
228004,5552,0,1,5552,5552,08:00+0,13,08:13+0,12:39+0,Work,Walking or Biking,Missing,NoCharging
228004,5552,0,2,5552,5552,12:42+0,18,13:00+0,17:06+0,Work,Walking or Biking,Missing,NoCharging
228004,5552,0,3,5552,5552,17:06+0,21,17:27+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
228006,5551,0,0,5551,5551,03:00+0,0,03:00+0,07:39+0,Home,Missing,Missing,PrivateCharging
228006,5551,0,1,5551,5611,07:39+0,14,07:53+0,17:40+0,Work,Car,Missing,PublicCharging
228006,5551,0,2,5611,5551,17:40+0,14,17:54+0,03:00+1,Home,Car,Missing,NoCharging
228007,5551,0,0,5551,5551,03:00+0,0,03:00+0,06:13+0,Home,Missing,Missing,NoCharging
228007,5551,0,1,5551,5652,06:13+0,16,06:29+0,15:25+0,Work,Car,Missing,FastCharging
228007,5551,0,2,5652,5551,15:25+0,16,15:41+0,03:00+1,Home,Car,Missing,PrivateCharging
228009,5553,0,0,5553,5553,03:00+0,0,03:00+0,07:07+0,Home,Missing,Missing,PrivateCharging
228009,5553,0,1,5553,5611,07:07+0,12,07:19+0,17:10+0,Work,Car,Missing,PublicCharging
228009,5553,0,2,5611,5623,17:10+0,5,17:15+0,17:20+0,Business,Car,Missing,NoCharging
228009,5553,0,3,5623,5553,17:20+0,17,17:37+0,03:00+1,Home,Car,Missing,PrivateCharging
228010,5551,0,0,5551,5551,03:00+0,0,03:00+0,06:27+0,Home,Missing,Missing,PrivateCharging
228010,5551,0,1,5551,5551,06:27+0,27,06:54+0,13:20+0,Work,Walking or Biking,Missing,NoCharging
228010,5551,0,2,5551,5551,13:33+0,9,13:42+0,15:44+0,Work,Walking or Biking,Missing,NoCharging
228010,5551,0,3,5551,5551,15:44+0,14,15:58+0,03:00+1,Home,Walking or Biking,Missing,NoCharging
228008,5552,0,0,5552,5552,03:00+0,0,03:00+0,08:16+0,Home,Missing,Missing,NoCharging
228008,5552,0,1,5552,5552,08:16+0,18,08:34+0,10:18+0,Work,Walking or Biking,Missing,NoCharging
228008,5552,0,2,5552,5552,10:19+0,19,10:38+0,10:44+0,Business,Walking or Biking,Missing,NoCharging
228008,5552,0,3,5552,5552,10:45+0,25,11:10+0,14:31+0,Home,Walking or Biking,Missing,NoCharging
